date,var_mean,var_std
2003-12-31,-1.4045277,0.15614101
2004-01-05,-1.4301345,0.14944619
2004-01-10,-1.4513519,0.14651571
2004-01-15,-1.4656446,0.14261533
2004-01-20,-1.4800028,0.14223453
2004-01-25,-1.4875711,0.14129238
2004-01-30,-1.4950607,0.14218065
2004-02-04,-1.4972298,0.13906209
2004-02-09,-1.4986839,0.13638592
2004-02-14,-1.4996498,0.13322923
2004-02-19,-1.5074487,0.13513257
2004-02-24,-1.5068825,0.13153444
2004-03-01,-1.5073774,0.12794274
2004-03-06,-1.5080602,0.12486718
2004-03-11,-1.5091519,0.1216217
2004-03-16,-1.5119925,0.11964437
2004-03-21,-1.5139668,0.11744041
2004-03-26,-1.5164169,0.11583433
2004-03-31,-1.5169978,0.11512688
2004-04-05,-1.516499,0.11502748
2004-04-10,-1.5175097,0.11435472
2004-04-15,-1.5174155,0.1124246
2004-04-20,-1.5170444,0.11193017
2004-04-25,-1.5167263,0.112001404
2004-04-30,-1.5156263,0.111351565
2004-05-05,-1.5148789,0.112145595
2004-05-10,-1.5131059,0.11266358
2004-05-15,-1.5104387,0.11427875
2004-05-20,-1.5047052,0.116124555
2004-05-25,-1.4996555,0.11888603
2004-05-30,-1.4961619,0.120695576
2004-06-04,-1.4909155,0.12290619
2004-06-09,-1.4814689,0.12638925
2004-06-14,-1.47283,0.13115276
2004-06-19,-1.4600297,0.13667504
2004-06-24,-1.4504935,0.14355417
2004-06-29,-1.4371811,0.14783895
2004-07-04,-1.4106965,0.22004938
2004-07-09,-1.3894174,0.3076424
2004-07-14,-1.349273,0.44100654
2004-07-19,-1.2779133,0.58588564
2004-07-24,-1.1456127,0.7873784
2004-07-29,-0.7047272,1.1258191
2004-08-03,0.36572924,1.7366443
2004-08-08,1.3392575,2.1986794
2004-08-13,2.3391287,2.6773818
2004-08-18,3.21433,3.007204
2004-08-23,3.7878814,3.064825
2004-08-28,4.3742723,3.0185852
2004-09-02,4.773824,2.9777029
2004-09-07,5.183336,2.9599268
2004-09-12,5.379152,3.0364056
2004-09-17,5.539873,2.9546654
2004-09-22,5.6245584,2.8247766
2004-09-27,5.9877872,2.8690243
2004-10-02,6.1114435,2.8338249
2004-10-07,5.6769075,2.5432713
2004-10-12,5.2617445,2.2159173
2004-10-17,5.0479913,2.0288026
2004-10-22,4.423986,1.7650526
2004-10-27,4.181305,1.5056137
2004-11-01,3.8065522,1.3191385
2004-11-06,3.2392173,1.0239313
2004-11-11,2.512794,0.7640075
2004-11-16,1.2641995,0.79667944
2004-11-21,0.96694624,0.8158496
2004-11-26,0.51935136,0.8421925
2004-12-01,-0.20154345,0.80685973
2004-12-06,-0.8864397,0.48141328
2004-12-11,-1.2353691,0.24826697
2004-12-16,-1.3342438,0.17970203
2004-12-21,-1.4154643,0.15823732
2004-12-26,-1.4525707,0.15488741
2004-12-31,-1.472367,0.15388592
2005-01-05,-1.4849877,0.15349695
2005-01-10,-1.4923899,0.15212807
2005-01-15,-1.4998649,0.15004061
2005-01-20,-1.5118763,0.1540494
2005-01-25,-1.5172724,0.15207879
2005-01-30,-1.5190355,0.14941777
2005-02-04,-1.5190403,0.14638603
2005-02-09,-1.520386,0.14403881
2005-02-14,-1.5218769,0.14205688
2005-02-19,-1.5251123,0.14050834
2005-02-24,-1.5257064,0.13846833
2005-03-01,-1.5256301,0.13535143
2005-03-06,-1.5271047,0.13303994
2005-03-11,-1.5289322,0.1310696
2005-03-16,-1.5302147,0.12958618
2005-03-21,-1.5310129,0.12823172
2005-03-26,-1.5308435,0.12663837
2005-03-31,-1.5300658,0.12564406
2005-04-05,-1.5287453,0.12599733
2005-04-10,-1.5289141,0.12687422
2005-04-15,-1.5269105,0.12698472
2005-04-20,-1.5224476,0.12725407
2005-04-25,-1.5201992,0.12982129
2005-04-30,-1.5123272,0.13104577
2005-05-05,-1.5071712,0.1450965
2005-05-10,-1.4951501,0.1695301
2005-05-15,-1.4942226,0.15417942
2005-05-20,-1.4900396,0.14721943
2005-05-25,-1.4763715,0.1605974
2005-05-30,-1.3900295,0.39375737
2005-06-04,-1.2363375,0.8020108
2005-06-09,-1.0371171,1.0413324
2005-06-14,-0.6589474,1.4154818
2005-06-19,-0.01876309,1.9287583
2005-06-24,0.714029,2.498236
2005-06-29,1.5664711,2.8152018
2005-07-04,2.3075943,3.0188658
2005-07-09,3.469815,3.1570642
2005-07-14,5.105394,3.4828668
2005-07-19,6.487306,3.7782688
2005-07-24,7.3449416,3.8685434
2005-07-29,7.9022646,3.8843205
2005-08-03,8.704928,3.8999414
2005-08-08,9.176434,3.8979282
2005-08-13,9.496706,3.811201
2005-08-18,9.726772,3.6837707
2005-08-23,9.943379,3.5811923
2005-08-28,10.410861,3.5732956
2005-09-02,10.89044,3.6114078
2005-09-07,10.996704,3.503207
2005-09-12,10.955564,3.3204236
2005-09-17,10.9031515,3.1279879
2005-09-22,10.513181,2.7685149
2005-09-27,9.98691,2.3322008
2005-10-02,9.566317,2.0225592
2005-10-07,9.126164,1.7640134
2005-10-12,8.1211195,1.3031081
2005-10-17,8.0529,1.156119
2005-10-22,7.560618,0.89648503
2005-10-27,7.1773553,0.7126512
2005-11-01,6.808141,0.6088199
2005-11-06,6.1521525,0.5690952
2005-11-11,5.0722303,0.6868805
2005-11-16,4.136013,0.92337567
2005-11-21,2.5934844,1.3859763
2005-11-26,1.2998885,1.6220737
2005-12-01,0.5598465,1.56361
2005-12-06,0.11911218,1.3491789
2005-12-11,-0.41307458,0.99579173
2005-12-16,-0.89567626,0.6041378
2005-12-21,-1.1602418,0.34192804
2005-12-26,-1.3171152,0.22062182
