date,var_mean,var_std
2003-12-26,-1.263151,0.07830242
2003-12-31,-1.286598,0.07776224
2004-01-05,-1.3192966,0.084469095
2004-01-10,-1.3436811,0.08890597
2004-01-15,-1.3577348,0.089905776
2004-01-20,-1.369914,0.094374724
2004-01-25,-1.3780026,0.097359404
2004-01-30,-1.3843058,0.09825428
2004-02-04,-1.3879622,0.09855799
2004-02-09,-1.3911353,0.098521255
2004-02-14,-1.3943863,0.09841357
2004-02-19,-1.3990719,0.098671734
2004-02-24,-1.4021376,0.09815396
2004-03-01,-1.4063152,0.097158656
2004-03-06,-1.4103994,0.09753114
2004-03-11,-1.4152327,0.09759758
2004-03-16,-1.4194857,0.09900323
2004-03-21,-1.4238867,0.09853835
2004-03-26,-1.4287089,0.10006799
2004-03-31,-1.4292775,0.10072731
2004-04-05,-1.4313159,0.101111956
2004-04-10,-1.4341998,0.10175981
2004-04-15,-1.4353108,0.10158617
2004-04-20,-1.4347241,0.10191655
2004-04-25,-1.4347332,0.103642344
2004-04-30,-1.4348038,0.10446807
2004-05-05,-1.4335419,0.10629285
2004-05-10,-1.4323272,0.10831608
2004-05-15,-1.4280875,0.11141423
2004-05-20,-1.4223722,0.114645876
2004-05-25,-1.4164429,0.11895657
2004-05-30,-1.4103042,0.12297907
2004-06-04,-1.4034135,0.12702253
2004-06-09,-1.391991,0.13284837
2004-06-14,-1.3798826,0.13946477
2004-06-19,-1.3666582,0.1466764
2004-06-24,-1.3528526,0.15339443
2004-06-29,-1.3369821,0.15830585
2004-07-04,-1.3232689,0.16261975
2004-07-09,-1.3097281,0.16857374
2004-07-14,-1.2904298,0.17480141
2004-07-19,-1.2719426,0.1925591
2004-07-24,-1.2292109,0.2539735
2004-07-29,-0.69117075,0.6423328
2004-08-03,0.6620394,1.1015387
2004-08-08,1.85792,1.3173662
2004-08-13,3.173321,1.6470098
2004-08-18,4.3238835,1.9436557
2004-08-23,4.8483305,2.1362295
2004-08-28,5.3534904,2.221491
2004-09-02,5.8393965,2.2467601
2004-09-07,6.300363,2.2650902
2004-09-12,6.5014873,2.407989
2004-09-17,6.6795683,2.323306
2004-09-22,6.791484,2.2590876
2004-09-27,7.153741,2.3240707
2004-10-02,7.379973,2.30332
2004-10-07,6.805734,2.0495706
2004-10-12,6.354138,1.701556
2004-10-17,6.202567,1.5048746
2004-10-22,5.631439,1.2024539
2004-10-27,5.152694,0.9208187
2004-11-01,4.706974,0.7436475
2004-11-06,4.0525975,0.49479857
2004-11-11,3.2423224,0.28907958
2004-11-16,1.9441286,0.46821943
2004-11-21,1.6311705,0.5249602
2004-11-26,1.1680187,0.6042782
2004-12-01,0.22542325,0.7572388
2004-12-06,-0.63743705,0.51052856
2004-12-11,-1.0825287,0.21723504
2004-12-16,-1.2097553,0.12613301
2004-12-21,-1.2968541,0.10607265
2004-12-26,-1.3402308,0.11327385
2004-12-31,-1.3601019,0.11855984
2005-01-05,-1.371446,0.12085665
2005-01-10,-1.3798494,0.12100422
2005-01-15,-1.3866711,0.12234724
2005-01-20,-1.3925499,0.121603265
2005-01-25,-1.3972251,0.121535
2005-01-30,-1.4013209,0.12091011
2005-02-04,-1.4039633,0.11984029
2005-02-09,-1.4055718,0.11992504
2005-02-14,-1.4088768,0.12029463
2005-02-19,-1.4123527,0.12021109
2005-02-24,-1.4141542,0.11962498
2005-03-01,-1.4177362,0.11888657
2005-03-06,-1.4213185,0.11853796
2005-03-11,-1.424756,0.11801238
2005-03-16,-1.4271642,0.11767623
2005-03-21,-1.4295446,0.117205724
2005-03-26,-1.4318806,0.11674091
2005-03-31,-1.4322286,0.11742627
2005-04-05,-1.4330928,0.12131521
2005-04-10,-1.4335487,0.123905584
2005-04-15,-1.4315537,0.12669837
2005-04-20,-1.4314917,0.12981758
2005-04-25,-1.4273272,0.13342007
2005-04-30,-1.418925,0.13775192
2005-05-05,-1.4080645,0.17230095
2005-05-10,-1.3819863,0.22696209
2005-05-15,-1.3815786,0.18693076
2005-05-20,-1.3792561,0.16600703
2005-05-25,-1.3631918,0.19436912
2005-05-30,-1.1213827,0.61842215
2005-06-04,-0.65692365,1.280886
2005-06-09,-0.2662441,1.6175047
2005-06-14,0.39407635,2.020218
2005-06-19,1.4933234,2.4909828
2005-06-24,2.5252209,3.1401157
2005-06-29,3.5206623,3.3703256
2005-07-04,4.4128327,3.5481668
2005-07-09,5.538251,3.7237158
2005-07-14,7.091851,4.0287724
2005-07-19,8.412326,4.206292
2005-07-24,9.02506,4.117894
2005-07-29,9.428408,4.0288444
2005-08-03,10.126208,3.929706
2005-08-08,10.402652,3.831988
2005-08-13,10.657032,3.655382
2005-08-18,10.913638,3.4692318
2005-08-23,11.30342,3.3124692
2005-08-28,11.83249,3.345216
2005-09-02,12.23272,3.362626
2005-09-07,12.264306,3.120568
2005-09-12,12.100219,2.8727682
2005-09-17,11.95172,2.6067014
2005-09-22,11.602702,2.242789
2005-09-27,11.012451,1.8204895
2005-10-02,10.580753,1.5132748
2005-10-07,10.0954075,1.233245
2005-10-12,9.044772,0.7792446
2005-10-17,8.86136,0.6139484
2005-10-22,8.363635,0.3873191
2005-10-27,7.8583713,0.20929979
2005-11-01,7.395623,0.19705386
2005-11-06,6.6236176,0.40955275
2005-11-11,5.3041606,0.8534037
2005-11-16,4.359952,1.0692478
2005-11-21,2.886461,1.4295112
2005-11-26,1.4960167,1.5830319
2005-12-01,0.7124933,1.5757545
2005-12-06,0.18448634,1.3276441
2005-12-11,-0.41406402,0.8855072
2005-12-16,-0.8820894,0.43152326
2005-12-21,-1.0982937,0.20767881
2005-12-26,-1.224321,0.10723092
2005-12-31,-1.2686027,0.0916841
2006-01-05,-1.30312,0.08285909
2006-01-10,-1.3358622,0.087905906
2006-01-15,-1.350281,0.091972396
2006-01-20,-1.3640218,0.09643932
2006-01-25,-1.3750286,0.09878557
2006-01-30,-1.3818682,0.09902837
2006-02-04,-1.3875586,0.099032715
2006-02-09,-1.3962554,0.10324913
2006-02-14,-1.4010202,0.106203526
2006-02-19,-1.4032792,0.10635543
2006-02-24,-1.4062543,0.10590109
2006-03-01,-1.4112436,0.10570544
2006-03-06,-1.4149382,0.10730931
2006-03-11,-1.41438,0.106416434
2006-03-16,-1.4142144,0.106168784
2006-03-21,-1.4167424,0.10690937
2006-03-26,-1.4147621,0.10748588
2006-03-31,-1.4139999,0.107987314
2006-04-05,-1.4123818,0.109845065
2006-04-10,-1.4124231,0.11179107
2006-04-15,-1.408529,0.11505949
2006-04-20,-1.4066514,0.120065786
2006-04-25,-1.4034013,0.12539496
2006-04-30,-1.398903,0.13037902
2006-05-05,-1.3924882,0.13395657
2006-05-10,-1.3847376,0.13968013
2006-05-15,-1.3721958,0.14509046
2006-05-20,-1.3586216,0.1512238
2006-05-25,-1.3522335,0.15347981
2006-05-30,-1.3409363,0.15793563
2006-06-04,-1.3308564,0.16348633
2006-06-09,-1.3204312,0.16587959
2006-06-14,-1.3051146,0.1711348
2006-06-19,-1.2892765,0.17240654
2006-06-24,-1.2821332,0.1755578
2006-06-29,-1.2512164,0.20999913
